soil_label,climate_zone,temp_c_mean,rain_mm_year,rel_humidity_pct,ph,organic_carbon_pct,n_kg_ha,p_kg_ha,k_kg_ha,cec_cmol_kg,ec_ds_m,soil_moisture_pct,sand_pct,silt_pct,clay_pct,recommended_crop
Mountain_Soil,Mountain,17.6,530,40,6.47,1.4,120,31,109,12.3,0.59,30.7,34.4,18.3,47.3,tea
Mountain_Soil,Mountain,4.8,1174,52,6.39,2.04,138,18,211,11.5,0.77,35.3,32.5,24.3,43.2,apple
Mountain_Soil,Temperate,5.1,883,63,6.99,1.62,77,38,181,24.2,0.53,39.2,45.5,28.4,26.1,buckwheat
Mountain_Soil,Mountain,3.2,1270,42,5.75,2.39,72,14,81,17.4,0.19,24.0,36.6,36.0,27.4,peas
Mountain_Soil,Mountain,12.2,881,78,6.81,2.9,157,26,185,16.4,0.43,22.2,42.1,41.8,16.1,potato
Mountain_Soil,Temperate,13.2,718,48,6.4,2.32,78,14,195,11.5,0.1,22.6,40.6,22.9,36.5,tea
Mountain_Soil,Temperate,9.8,1082,42,5.26,3.38,101,29,116,15.9,0.11,26.9,41.2,37.8,21.0,tea
Mountain_Soil,Mountain,15.4,1311,72,6.16,3.01,106,38,117,16.2,0.2,39.9,41.0,22.3,36.7,barley
Mountain_Soil,Temperate,10.7,674,53,5.25,3.19,72,35,121,13.0,0.36,33.6,45.0,41.3,13.7,tea
Mountain_Soil,Temperate,9.1,464,43,5.65,1.46,133,18,149,15.7,0.41,28.0,44.3,45.6,10.1,barley
Mountain_Soil,Temperate,6.6,452,59,6.65,1.8,80,38,210,21.9,0.11,27.0,45.2,24.9,29.9,apple
Mountain_Soil,Mountain,7.4,542,31,5.45,2.57,128,35,183,12.6,0.26,19.2,29.3,39.3,31.4,tea
Mountain_Soil,Mountain,9.2,777,66,6.22,2.42,156,27,213,14.8,0.53,18.0,38.1,39.6,22.3,barley
Mountain_Soil,Temperate,15.9,567,56,6.13,3.09,119,24,202,24.8,0.72,23.3,48.5,41.6,9.9,barley
Mountain_Soil,Temperate,7.1,1067,57,6.79,3.2,109,15,72,14.0,0.3,29.8,36.8,35.2,28.0,tea
Mountain_Soil,Temperate,16.8,461,68,6.65,1.38,129,37,203,10.7,0.76,24.1,37.1,41.5,21.4,buckwheat
Mountain_Soil,Temperate,7.4,504,72,6.43,1.32,157,22,218,22.1,0.28,28.4,42.0,25.9,32.1,peas
Mountain_Soil,Temperate,17.3,700,52,5.49,3.41,92,18,214,12.9,0.58,27.6,32.5,33.2,34.3,buckwheat
Mountain_Soil,Mountain,16.0,1368,34,7.0,2.82,106,30,159,16.2,0.3,35.7,41.7,19.9,38.4,peas
Mountain_Soil,Mountain,3.2,1046,77,6.6,2.92,157,21,199,23.4,0.43,20.2,41.0,30.3,28.7,apple
Mountain_Soil,Temperate,12.0,414,55,5.7,3.25,80,31,177,16.1,0.62,25.5,31.8,21.0,47.2,potato
Mountain_Soil,Temperate,14.5,684,46,5.86,2.68,145,37,216,19.7,0.66,21.6,19.5,45.6,34.9,apple
Mountain_Soil,Mountain,2.0,835,63,6.08,3.14,129,13,206,17.2,0.79,19.6,32.4,34.3,33.3,potato
Mountain_Soil,Temperate,10.7,613,51,6.57,2.3,88,16,88,20.0,0.76,29.6,19.1,41.6,39.3,buckwheat
Mountain_Soil,Temperate,18.5,489,48,5.42,1.49,139,14,73,21.3,0.22,36.3,42.9,39.8,17.3,apple
Mountain_Soil,Mountain,2.5,1245,40,6.36,2.24,76,15,74,14.2,0.62,34.0,26.3,45.3,28.4,peas
Mountain_Soil,Temperate,22.0,502,37,5.77,2.95,81,17,174,24.8,0.32,24.1,25.6,29.1,45.3,apple
Mountain_Soil,Mountain,5.3,1230,71,6.22,1.7,90,40,126,19.3,0.79,29.1,45.5,23.1,31.4,barley
Mountain_Soil,Temperate,23.7,577,69,5.51,1.5,156,19,180,16.7,0.65,24.2,57.6,30.9,11.5,tea
Mountain_Soil,Temperate,16.1,777,54,6.39,3.16,112,16,105,10.9,0.41,29.3,32.1,32.4,35.5,barley
Mountain_Soil,Mountain,1.3,869,74,5.92,1.45,144,36,218,17.5,0.31,37.7,33.9,51.6,14.5,buckwheat
Mountain_Soil,Temperate,6.6,548,56,5.66,1.23,86,33,71,11.0,0.43,39.5,37.9,29.4,32.7,buckwheat
Mountain_Soil,Mountain,16.1,790,33,5.35,2.25,102,22,76,21.7,0.7,18.3,39.3,22.2,38.5,tea
Mountain_Soil,Mountain,3.8,702,56,5.87,1.96,159,17,128,20.6,0.3,23.2,28.0,47.5,24.5,potato
Mountain_Soil,Temperate,11.5,483,61,5.85,3.09,146,22,165,23.2,0.52,35.1,34.6,45.5,19.9,tea
Mountain_Soil,Temperate,5.4,411,41,5.24,1.5,143,28,82,24.7,0.66,21.2,67.5,21.5,11.0,barley
Mountain_Soil,Mountain,14.7,1368,45,6.61,3.07,106,32,144,11.3,0.64,27.0,28.8,44.2,27.0,buckwheat
Mountain_Soil,Temperate,19.0,854,55,6.15,3.4,76,38,179,15.5,0.44,38.2,46.1,25.2,28.7,potato
Mountain_Soil,Temperate,10.1,757,64,5.49,3.03,80,33,158,12.2,0.7,27.4,44.1,34.6,21.3,tea
Mountain_Soil,Temperate,13.1,636,54,6.36,2.44,104,16,220,16.9,0.46,20.4,34.7,39.4,25.9,barley
Mountain_Soil,Temperate,20.4,702,72,5.55,3.22,114,30,193,11.6,0.45,32.4,44.0,16.1,39.9,potato
Mountain_Soil,Mountain,15.7,1052,34,6.25,1.44,91,39,174,18.3,0.2,29.3,31.3,34.9,33.8,barley
Mountain_Soil,Temperate,11.1,427,72,6.99,1.49,128,34,173,16.4,0.16,40.0,46.3,23.8,29.9,potato
Mountain_Soil,Temperate,16.6,1002,35,5.49,2.39,113,28,144,10.4,0.61,23.3,44.2,16.6,39.2,peas
Mountain_Soil,Temperate,14.3,716,53,5.58,2.87,101,37,90,23.6,0.52,19.1,33.2,40.5,26.3,peas
Mountain_Soil,Mountain,1.2,1314,63,5.75,3.49,155,31,124,10.1,0.46,33.7,49.0,34.1,16.9,potato
Mountain_Soil,Mountain,8.1,862,47,6.77,1.9,152,15,130,14.5,0.54,35.9,29.2,34.2,36.6,barley
Mountain_Soil,Temperate,20.1,675,45,6.58,1.25,140,35,104,23.3,0.12,20.4,33.2,25.3,41.5,tea
Mountain_Soil,Temperate,23.3,882,37,6.41,1.34,143,39,116,19.2,0.21,18.8,48.9,29.4,21.7,peas
Mountain_Soil,Mountain,4.6,822,40,5.34,2.97,104,35,181,24.0,0.38,20.9,29.4,34.8,35.8,tea
Mountain_Soil,Temperate,13.8,661,53,6.58,2.94,160,39,135,14.0,0.15,18.0,26.9,43.3,29.8,tea
Mountain_Soil,Mountain,15.9,592,47,6.15,2.61,122,29,207,18.6,0.69,19.9,21.7,49.8,28.5,potato
Mountain_Soil,Temperate,8.5,1012,68,6.97,3.15,141,24,165,12.1,0.17,28.4,57.9,34.3,7.8,peas
Mountain_Soil,Temperate,12.5,409,57,6.57,3.43,95,37,130,24.7,0.16,18.9,48.6,26.1,25.3,potato
Mountain_Soil,Mountain,9.3,1151,51,5.77,2.73,77,12,173,14.1,0.06,38.8,47.4,26.2,26.4,apple
Mountain_Soil,Temperate,20.2,729,61,5.74,1.33,149,16,192,19.4,0.67,18.5,24.4,33.8,41.8,potato
Mountain_Soil,Temperate,5.3,1039,46,6.25,3.13,158,40,182,10.7,0.47,29.9,49.5,17.5,33.0,tea
Mountain_Soil,Temperate,5.8,889,75,5.37,3.19,79,23,213,17.7,0.26,33.3,32.7,20.9,46.4,tea
Mountain_Soil,Temperate,20.4,797,70,5.73,1.88,71,20,119,10.2,0.18,39.9,51.0,25.7,23.3,barley
Mountain_Soil,Mountain,14.0,825,51,6.89,3.25,118,22,208,14.3,0.44,33.0,35.4,42.9,21.7,barley
Mountain_Soil,Mountain,17.4,753,63,6.75,3.47,114,39,80,17.6,0.71,18.1,47.1,24.3,28.6,buckwheat
Mountain_Soil,Temperate,5.8,1075,66,5.83,1.82,90,29,167,14.4,0.76,25.3,37.8,18.9,43.3,peas
Mountain_Soil,Mountain,11.2,671,60,5.52,3.21,159,38,77,17.9,0.1,33.3,41.9,35.6,22.5,tea
Mountain_Soil,Temperate,23.9,756,57,6.85,3.43,84,28,172,19.5,0.37,19.3,46.9,15.4,37.7,buckwheat
Mountain_Soil,Mountain,3.2,836,48,6.29,2.91,142,38,200,10.4,0.59,24.9,29.4,39.1,31.5,peas
Mountain_Soil,Temperate,14.8,585,47,5.48,3.2,123,28,147,15.9,0.73,37.5,27.9,31.2,40.9,apple
Mountain_Soil,Temperate,14.6,1063,43,6.11,1.93,92,13,194,11.2,0.38,35.0,19.3,54.0,26.7,potato
Mountain_Soil,Mountain,1.7,1295,72,6.54,2.39,124,14,175,17.8,0.28,18.2,38.5,32.4,29.1,potato
Mountain_Soil,Mountain,14.3,1071,73,6.99,1.67,134,17,174,17.0,0.42,25.2,31.7,21.7,46.6,apple
Mountain_Soil,Temperate,10.4,945,65,5.22,2.28,113,24,214,11.9,0.52,38.8,48.3,30.6,21.1,barley
Mountain_Soil,Mountain,9.2,1110,48,6.15,2.64,129,32,99,24.9,0.2,18.2,45.9,26.5,27.6,barley
Mountain_Soil,Mountain,15.6,1320,46,6.93,3.19,128,38,71,13.0,0.2,38.0,42.3,45.2,12.5,barley
Mountain_Soil,Temperate,7.0,590,57,6.72,2.36,134,35,78,11.9,0.33,25.1,44.7,26.2,29.1,buckwheat
Mountain_Soil,Mountain,5.5,706,59,5.2,1.84,80,31,142,12.2,0.05,23.9,36.3,40.7,23.0,tea
Mountain_Soil,Mountain,2.1,604,69,5.28,3.28,111,12,73,19.0,0.26,28.4,23.6,25.8,50.6,tea
Mountain_Soil,Temperate,22.1,740,72,6.65,1.55,72,13,91,20.3,0.5,39.5,29.6,31.0,39.4,tea
Mountain_Soil,Temperate,7.0,993,66,6.08,1.76,137,12,113,19.2,0.23,25.2,38.2,31.7,30.1,buckwheat
Mountain_Soil,Temperate,19.8,433,57,6.21,2.66,156,21,182,23.3,0.75,28.6,27.8,39.8,32.4,buckwheat
Mountain_Soil,Temperate,14.4,699,41,6.78,1.33,72,33,106,19.3,0.58,35.6,50.2,27.3,22.5,tea
Mountain_Soil,Temperate,10.1,1045,64,6.24,2.72,122,14,220,13.8,0.77,23.1,57.7,26.6,15.7,tea
Mountain_Soil,Mountain,10.4,924,63,6.54,2.62,143,40,154,19.1,0.35,19.6,42.5,20.9,36.6,buckwheat
Mountain_Soil,Temperate,6.4,757,45,6.86,3.0,93,15,79,16.8,0.77,20.4,36.2,42.7,21.1,tea
Mountain_Soil,Mountain,9.8,813,60,5.68,2.51,92,26,71,15.6,0.67,28.2,34.4,23.9,41.7,buckwheat
Mountain_Soil,Temperate,19.4,530,45,5.46,2.95,96,32,172,18.1,0.62,38.8,41.6,24.2,34.2,peas
Mountain_Soil,Mountain,5.3,860,36,5.31,3.23,87,22,204,10.0,0.53,20.1,47.9,23.9,28.2,tea
Mountain_Soil,Temperate,16.2,957,59,6.15,3.15,145,12,135,16.1,0.2,39.6,19.6,35.0,45.4,apple
Mountain_Soil,Temperate,14.2,477,57,6.84,1.98,126,36,77,24.2,0.16,28.5,28.8,34.2,37.0,tea
Mountain_Soil,Temperate,12.8,425,56,5.65,2.59,96,22,112,23.8,0.23,38.7,42.8,34.9,22.3,apple
Mountain_Soil,Temperate,23.2,954,57,6.69,1.61,130,24,205,25.0,0.55,22.3,38.0,29.9,32.1,buckwheat
Mountain_Soil,Temperate,13.2,959,37,6.5,1.4,95,36,91,21.0,0.49,26.5,46.3,14.7,39.0,peas
Mountain_Soil,Mountain,7.3,962,63,6.26,2.31,88,24,129,14.0,0.58,25.0,47.2,25.1,27.7,apple
Mountain_Soil,Temperate,13.5,584,45,6.64,1.84,88,12,122,24.7,0.47,28.8,46.9,22.5,30.6,buckwheat
Mountain_Soil,Mountain,14.4,863,57,5.6,3.14,71,24,178,24.3,0.41,39.5,56.6,12.2,31.2,barley
Mountain_Soil,Temperate,18.3,613,46,6.45,1.69,92,39,165,16.9,0.35,19.7,23.4,28.0,48.6,tea
Mountain_Soil,Temperate,18.7,517,70,6.02,2.66,160,26,209,21.1,0.46,26.9,49.5,22.5,28.0,apple
Mountain_Soil,Temperate,5.6,840,55,6.88,2.17,123,15,141,15.9,0.49,24.0,31.2,34.2,34.6,buckwheat
Mountain_Soil,Temperate,6.3,624,43,6.81,1.81,100,16,217,17.4,0.22,26.6,42.9,35.8,21.3,potato
Mountain_Soil,Mountain,16.8,830,32,6.57,2.53,122,35,163,21.1,0.18,40.0,39.6,28.4,32.0,apple
Mountain_Soil,Mountain,9.6,1059,42,6.0,2.05,108,29,170,12.9,0.35,36.7,37.2,38.3,24.5,tea
Mountain_Soil,Mountain,0.8,1066,72,5.24,2.25,110,26,154,11.1,0.35,35.3,26.4,12.4,61.2,potato
Mountain_Soil,Temperate,19.2,604,64,6.35,1.39,135,37,177,23.2,0.66,18.2,40.5,33.0,26.5,peas
Mountain_Soil,Mountain,4.8,1043,35,5.37,1.36,126,38,145,17.2,0.37,25.1,26.4,41.4,32.2,tea
Mountain_Soil,Mountain,6.0,1367,41,5.51,3.37,83,40,213,12.2,0.63,27.5,37.6,26.0,36.4,potato
Mountain_Soil,Mountain,12.6,728,80,6.04,2.16,144,26,106,18.9,0.31,23.3,31.1,38.7,30.2,barley
Mountain_Soil,Temperate,12.7,458,74,5.61,2.34,105,22,87,19.7,0.34,34.9,49.3,30.6,20.1,barley
Mountain_Soil,Mountain,15.6,1369,68,5.36,2.21,126,40,84,20.1,0.75,35.0,35.8,33.1,31.1,peas
Mountain_Soil,Temperate,10.9,436,67,6.32,1.81,90,25,202,23.8,0.72,31.2,34.2,42.2,23.6,apple
Mountain_Soil,Mountain,3.5,1117,73,5.2,1.68,128,31,78,12.1,0.11,32.0,41.2,48.0,10.8,buckwheat
Mountain_Soil,Mountain,16.2,882,35,5.41,2.96,95,18,200,16.9,0.09,19.5,36.6,22.6,40.8,tea
Mountain_Soil,Mountain,15.0,1337,59,5.52,2.48,81,31,182,24.6,0.22,38.0,46.5,29.3,24.2,tea
Mountain_Soil,Mountain,3.4,1309,36,5.38,2.43,94,18,164,17.7,0.75,23.8,36.3,33.9,29.8,buckwheat
Mountain_Soil,Mountain,-1.9,1279,50,6.52,2.87,93,17,206,23.9,0.25,33.7,24.5,22.5,53.0,barley
Mountain_Soil,Mountain,15.8,1040,78,6.44,3.41,116,34,94,13.4,0.71,27.2,31.5,48.0,20.5,buckwheat
Mountain_Soil,Mountain,13.6,877,49,6.37,1.56,98,23,157,19.8,0.13,27.9,27.4,49.2,23.4,buckwheat
Mountain_Soil,Temperate,7.6,658,63,6.45,1.93,88,14,146,13.3,0.43,29.2,39.9,23.4,36.7,peas
Mountain_Soil,Mountain,1.5,773,80,6.07,1.93,107,30,210,24.4,0.11,35.4,64.1,12.0,23.9,buckwheat
Mountain_Soil,Temperate,14.4,612,65,6.5,3.44,115,22,130,21.8,0.61,39.8,61.2,16.8,22.0,buckwheat
Mountain_Soil,Mountain,16.6,1323,49,5.26,1.29,139,24,183,22.7,0.35,24.6,30.7,35.3,34.0,barley
Mountain_Soil,Mountain,0.0,702,50,5.73,2.14,145,16,76,11.0,0.68,20.3,47.7,18.0,34.3,buckwheat
Mountain_Soil,Temperate,5.6,511,66,5.57,1.73,111,37,90,20.1,0.17,26.4,54.1,11.1,34.8,barley
Mountain_Soil,Temperate,5.3,903,38,5.81,3.0,149,31,183,19.6,0.57,32.3,61.0,12.8,26.2,buckwheat
Mountain_Soil,Mountain,12.1,1004,76,5.72,1.8,134,17,94,13.1,0.7,24.7,47.3,30.8,21.9,buckwheat
Mountain_Soil,Temperate,18.6,664,52,5.49,2.76,119,18,81,24.9,0.16,26.4,58.4,25.2,16.4,barley
Mountain_Soil,Mountain,5.6,1200,53,6.01,3.1,160,12,199,17.3,0.31,38.0,31.4,33.7,34.9,apple
Mountain_Soil,Temperate,8.9,750,65,6.53,2.6,148,18,111,16.2,0.23,24.1,47.9,38.6,13.5,tea
Mountain_Soil,Mountain,15.7,1040,71,5.98,2.01,122,31,191,18.3,0.26,25.3,14.8,43.5,41.7,potato
Mountain_Soil,Temperate,14.3,657,65,5.54,2.58,106,24,180,14.0,0.54,34.2,41.8,39.1,19.1,peas
Mountain_Soil,Mountain,0.4,1042,60,5.28,2.57,117,16,101,24.8,0.44,18.8,55.0,23.9,21.1,apple
Mountain_Soil,Temperate,22.6,1031,41,5.34,1.92,104,14,161,19.0,0.25,38.9,47.4,29.3,23.3,peas
Mountain_Soil,Temperate,14.1,720,71,5.99,2.91,101,24,77,10.8,0.21,33.9,43.0,24.6,32.4,potato
Mountain_Soil,Mountain,3.3,1118,70,5.38,3.31,79,20,74,20.3,0.34,32.7,40.3,26.9,32.8,apple
Mountain_Soil,Mountain,15.2,1050,40,6.85,1.7,131,16,77,13.2,0.13,30.4,52.5,18.6,28.9,barley
Mountain_Soil,Mountain,14.9,1315,77,6.55,1.91,160,28,195,17.8,0.25,26.5,28.8,46.5,24.7,potato
Mountain_Soil,Temperate,19.5,995,55,6.34,1.75,137,39,74,20.8,0.14,32.0,35.0,14.9,50.1,apple
Mountain_Soil,Temperate,10.5,1027,35,6.85,1.96,121,14,175,11.4,0.53,38.0,23.7,33.3,43.0,buckwheat
Mountain_Soil,Temperate,12.6,1072,58,6.12,3.47,119,18,156,21.4,0.58,39.3,50.1,25.6,24.3,tea
Mountain_Soil,Mountain,3.9,1070,32,6.94,3.29,106,16,82,23.0,0.3,19.5,41.9,33.8,24.3,apple
Mountain_Soil,Temperate,17.2,488,67,5.78,2.82,84,31,95,12.4,0.57,36.7,28.4,19.1,52.5,peas
Mountain_Soil,Mountain,10.1,1041,61,5.68,3.07,100,31,143,21.4,0.51,27.2,33.3,28.0,38.7,peas
Mountain_Soil,Temperate,9.4,1097,52,5.73,1.34,125,13,163,10.1,0.3,24.8,63.4,15.6,21.0,apple
Mountain_Soil,Temperate,10.0,518,62,6.08,1.31,78,38,188,20.7,0.78,38.6,49.0,31.7,19.3,peas
Mountain_Soil,Temperate,20.4,531,68,5.23,2.55,132,23,87,16.5,0.22,22.0,23.8,32.5,43.7,tea
Mountain_Soil,Temperate,16.1,1095,42,5.33,2.82,100,32,114,19.1,0.34,25.3,48.9,21.7,29.4,barley
Mountain_Soil,Mountain,14.5,562,48,6.14,2.53,134,14,113,20.0,0.32,29.0,45.8,23.6,30.6,apple
Mountain_Soil,Mountain,-1.5,1064,38,6.67,2.67,119,40,211,20.0,0.06,29.2,44.3,28.3,27.4,barley
Mountain_Soil,Temperate,14.0,741,67,5.7,2.75,128,22,196,18.3,0.57,38.8,26.2,28.6,45.2,peas
Mountain_Soil,Temperate,5.8,776,59,6.8,2.35,108,27,93,12.7,0.17,38.6,54.6,26.1,19.3,barley
Mountain_Soil,Temperate,22.0,1046,72,5.21,1.71,92,32,95,10.9,0.62,18.6,35.6,48.0,16.4,peas
Mountain_Soil,Mountain,14.9,1328,31,5.38,2.68,99,21,143,14.5,0.24,22.9,50.0,24.3,25.7,peas
Mountain_Soil,Mountain,15.4,928,52,5.63,2.45,122,29,103,12.2,0.25,18.3,47.5,12.2,40.3,tea
Mountain_Soil,Temperate,23.6,999,55,6.86,2.64,108,20,220,14.2,0.8,22.0,50.2,26.5,23.3,potato
Mountain_Soil,Mountain,14.3,512,72,6.24,2.94,132,33,112,11.4,0.48,38.0,29.1,33.6,37.3,potato
Mountain_Soil,Mountain,9.0,1029,50,6.42,2.2,152,35,202,21.9,0.65,29.6,37.8,24.9,37.3,tea
Mountain_Soil,Mountain,0.5,772,52,6.75,3.27,91,39,90,14.4,0.4,32.1,30.7,14.1,55.2,potato
Mountain_Soil,Temperate,22.6,999,66,5.43,1.52,79,30,173,11.6,0.13,26.8,28.9,41.0,30.1,potato
Mountain_Soil,Mountain,4.8,1060,49,6.26,2.0,154,32,147,12.4,0.56,35.2,15.5,37.5,47.0,peas
Red_Soil,Subtropical,23.7,1234,50,5.94,1.07,86,10,116,15.9,0.15,15.5,47.2,14.5,38.3,groundnut
Red_Soil,Semi-arid,30.3,258,38,6.89,0.37,75,33,156,8.3,0.28,26.9,62.5,10.2,27.3,maize
Red_Soil,Tropical,23.2,2760,69,6.99,0.65,55,30,76,9.8,0.62,18.3,48.6,14.3,37.1,maize
Red_Soil,Semi-arid,30.2,524,38,5.52,0.92,78,18,132,7.9,0.79,15.0,50.7,25.8,23.5,maize
Red_Soil,Semi-arid,20.0,462,31,5.72,1.08,52,30,77,14.5,0.48,21.3,68.6,7.5,23.9,groundnut
Red_Soil,Subtropical,22.6,1143,72,6.12,1.1,41,22,158,13.9,0.66,12.2,42.8,22.0,35.2,tobacco
Red_Soil,Subtropical,13.9,1204,63,6.46,0.47,77,29,129,13.4,0.37,14.9,47.8,14.7,37.5,tobacco
Red_Soil,Subtropical,12.3,1348,67,6.64,0.94,67,31,65,13.8,0.33,13.6,56.5,10.7,32.8,millet
Red_Soil,Tropical,27.7,1961,66,6.42,0.92,119,22,60,12.4,0.62,17.3,50.5,22.8,26.7,tobacco
Red_Soil,Semi-arid,31.7,561,40,6.24,1.15,43,34,175,7.9,0.1,19.0,31.1,25.6,43.3,groundnut
Red_Soil,Subtropical,24.0,1090,52,6.16,1.06,120,28,137,6.7,0.74,14.9,66.4,24.8,8.8,maize
Red_Soil,Tropical,22.6,1414,83,6.3,1.05,57,15,125,10.3,0.67,19.8,46.8,10.9,42.3,pigeon_pea
Red_Soil,Tropical,22.2,1429,89,5.71,0.55,49,26,97,14.4,0.47,25.4,51.3,27.1,21.6,sweet_potato
Red_Soil,Tropical,31.4,1674,88,6.53,1.09,60,28,144,10.3,0.24,17.8,69.6,21.3,9.1,sweet_potato
Red_Soil,Subtropical,22.6,1304,51,5.66,0.93,109,28,129,16.1,0.53,25.5,43.5,13.1,43.4,groundnut
Red_Soil,Subtropical,27.1,801,64,6.35,0.48,70,22,109,14.2,0.99,24.6,33.8,31.6,34.6,millet
Red_Soil,Tropical,28.1,2534,73,6.62,0.78,111,24,102,13.6,0.45,24.6,77.1,7.6,15.3,tobacco
Red_Soil,Semi-arid,34.5,494,54,5.99,0.51,105,10,186,13.2,0.37,21.3,49.7,15.1,35.2,pigeon_pea
Red_Soil,Subtropical,12.7,1211,49,6.11,0.86,68,33,160,16.1,0.73,24.4,57.0,5.4,37.6,maize
Red_Soil,Subtropical,19.8,781,40,5.98,0.76,92,34,139,12.1,0.61,22.4,39.4,17.8,42.8,maize
Red_Soil,Subtropical,26.8,805,47,5.51,0.32,58,25,117,12.5,0.62,19.3,42.4,17.5,40.1,maize
Red_Soil,Semi-arid,18.7,548,43,5.57,0.44,108,17,164,12.6,0.46,26.1,32.1,31.3,36.6,sweet_potato
Red_Soil,Semi-arid,30.3,281,50,6.67,0.87,61,11,121,7.8,0.56,14.5,39.1,32.8,28.1,groundnut
Red_Soil,Subtropical,12.0,795,80,6.59,0.88,50,28,106,15.4,0.24,24.7,53.5,11.2,35.3,groundnut
Red_Soil,Semi-arid,32.1,269,49,6.72,0.51,73,27,65,14.6,0.28,27.9,31.6,22.5,45.9,maize
Red_Soil,Tropical,22.9,2759,69,6.84,1.09,107,26,101,17.4,0.78,22.9,39.4,25.8,34.8,tobacco
Red_Soil,Tropical,29.4,1272,91,6.49,0.71,88,27,102,9.7,0.37,14.1,31.1,29.9,39.0,sweet_potato
Red_Soil,Tropical,31.3,2581,79,6.32,1.06,101,31,176,13.5,0.88,24.9,62.8,10.7,26.5,sweet_potato
Red_Soil,Subtropical,30.3,1457,60,5.65,1.02,54,29,149,10.6,0.98,17.4,42.9,14.4,42.7,tobacco
Red_Soil,Semi-arid,18.5,304,35,6.31,0.42,75,24,198,9.0,0.95,27.9,43.5,25.3,31.2,maize
Red_Soil,Subtropical,18.0,685,73,6.19,0.37,61,19,74,17.6,0.32,27.5,36.2,25.5,38.3,tobacco
Red_Soil,Tropical,27.0,1642,77,6.68,0.37,87,35,88,9.8,0.88,22.9,59.8,21.4,18.8,maize
Red_Soil,Tropical,22.6,2704,68,6.82,1.12,109,13,70,13.0,0.98,26.9,56.6,5.8,37.6,millet
Red_Soil,Semi-arid,22.3,338,25,5.73,1.18,94,21,176,17.6,0.12,19.7,48.4,25.5,26.1,tobacco
Red_Soil,Tropical,29.3,2891,90,6.67,0.56,55,13,67,12.9,0.13,23.4,46.4,12.2,41.4,tobacco
Red_Soil,Subtropical,13.2,1121,47,5.81,0.51,76,10,191,15.7,0.13,12.9,25.3,13.8,60.9,pigeon_pea
Red_Soil,Tropical,30.6,2270,90,5.67,0.97,112,20,148,6.7,0.36,15.5,40.7,20.8,38.5,millet
Red_Soil,Tropical,22.4,2999,71,5.93,0.8,114,32,106,9.0,0.61,19.7,65.3,6.4,28.3,groundnut
Red_Soil,Tropical,23.9,1474,89,6.24,0.6,77,27,105,9.3,0.89,18.6,43.0,14.9,42.1,maize
Red_Soil,Semi-arid,34.8,366,48,6.59,1.18,54,22,94,15.2,0.84,23.3,66.2,13.0,20.8,tobacco
Red_Soil,Tropical,26.1,1706,80,6.86,0.76,53,27,155,14.5,0.24,17.5,61.2,10.2,28.6,millet
Red_Soil,Tropical,29.3,1276,64,5.97,1.11,120,15,181,8.0,0.65,21.4,45.8,10.1,44.1,maize
Red_Soil,Tropical,26.2,1439,76,6.46,1.14,98,12,159,12.0,0.79,16.5,56.4,5.9,37.7,pigeon_pea
Red_Soil,Tropical,28.1,2484,89,6.0,1.05,52,19,124,13.3,0.32,14.0,64.5,20.1,15.4,groundnut
Red_Soil,Subtropical,16.7,1115,66,5.98,0.32,40,17,163,13.4,0.3,17.0,47.1,27.3,25.6,millet
Red_Soil,Semi-arid,20.2,322,32,6.45,0.88,79,19,62,15.1,0.13,23.8,52.4,17.0,30.6,pigeon_pea
Red_Soil,Semi-arid,28.1,449,51,6.14,1.11,62,21,112,9.9,0.8,12.2,42.9,24.6,32.5,pigeon_pea
Red_Soil,Semi-arid,21.1,546,46,5.94,0.54,73,12,131,10.8,0.91,23.9,50.5,6.3,43.2,tobacco
Red_Soil,Tropical,28.0,1628,79,6.4,0.86,68,34,156,6.8,0.73,14.5,52.7,26.6,20.7,millet
Red_Soil,Tropical,24.9,1881,87,6.92,1.13,81,14,151,15.9,0.36,21.3,65.4,12.3,22.3,sweet_potato
Red_Soil,Semi-arid,26.6,426,35,5.9,1.2,44,12,197,12.4,0.96,17.7,20.8,29.2,50.0,millet
Red_Soil,Subtropical,16.0,1246,70,6.85,0.55,64,11,97,16.5,0.97,25.7,60.1,13.3,26.6,millet
Red_Soil,Semi-arid,19.8,507,54,6.46,0.43,81,24,150,7.4,0.37,12.5,60.0,13.1,26.9,sweet_potato
Red_Soil,Semi-arid,32.9,415,46,6.75,0.91,116,23,146,9.5,0.39,18.3,23.6,24.7,51.7,sweet_potato
Red_Soil,Semi-arid,25.8,334,50,5.83,1.04,44,12,65,17.1,0.14,27.0,40.9,25.1,34.0,tobacco
Red_Soil,Semi-arid,35.4,598,41,5.64,0.42,73,28,199,11.2,0.19,17.6,65.6,15.9,18.5,maize
Red_Soil,Subtropical,18.7,1413,73,6.36,0.74,119,12,199,14.7,0.96,13.1,25.9,37.3,36.8,sweet_potato
Red_Soil,Semi-arid,30.0,251,46,5.83,1.11,105,31,122,15.1,0.25,17.8,56.5,17.2,26.3,maize
Red_Soil,Semi-arid,25.9,522,44,6.36,0.69,113,14,135,6.6,0.7,15.3,39.9,27.2,32.9,millet
Red_Soil,Subtropical,24.0,974,66,6.38,1.01,55,11,121,16.3,0.43,20.1,45.5,12.0,42.5,maize
